,open,high,low,close,adjclose,volume,ticker,ema_2_adjclose,ema_3_adjclose,ema_5_adjclose,ema_10_adjclose,ema_20_adjclose,ema_50_adjclose,ema_100_adjclose,ema_2_high,ema_3_high,ema_5_high,ema_10_high,ema_20_high,ema_50_high,ema_100_high,ema_2_low,ema_3_low,ema_5_low,ema_10_low,ema_20_low,ema_50_low,ema_100_low,diff_adjclose,isUp_adjclose,diff_ema_2_adjclose,isUp_ema_2_adjclose,diff_ema_3_adjclose,isUp_ema_3_adjclose,diff_ema_5_adjclose,isUp_ema_5_adjclose,diff_ema_10_adjclose,isUp_ema_10_adjclose,diff_ema_20_adjclose,isUp_ema_20_adjclose,diff_ema_50_adjclose,isUp_ema_50_adjclose,diff_ema_100_adjclose,isUp_ema_100_adjclose,diff_ema_2_high,isUp_ema_2_high,diff_ema_3_high,isUp_ema_3_high,diff_ema_5_high,isUp_ema_5_high,diff_ema_10_high,isUp_ema_10_high,diff_ema_20_high,isUp_ema_20_high,diff_ema_50_high,isUp_ema_50_high,diff_ema_100_high,isUp_ema_100_high,diff_ema_2_low,isUp_ema_2_low,diff_ema_3_low,isUp_ema_3_low,diff_ema_5_low,isUp_ema_5_low,diff_ema_10_low,isUp_ema_10_low,diff_ema_20_low,isUp_ema_20_low,diff_ema_50_low,isUp_ema_50_low,diff_ema_100_low,isUp_ema_100_low,pctChange_open,pctChange_adjclose,pctChange_low,pctChange_high,pctChange_ema_2_high,pctChange_ema_3_high,pctChange_ema_5_high,pctChange_ema_10_high,pctChange_ema_20_high,pctChange_ema_50_high,pctChange_ema_100_high,pctChange_ema_2_adjclose,pctChange_ema_3_adjclose,pctChange_ema_5_adjclose,pctChange_ema_10_adjclose,pctChange_ema_20_adjclose,pctChange_ema_50_adjclose,pctChange_ema_100_adjclose,pctChange_ema_2_low,pctChange_ema_3_low,pctChange_ema_5_low,pctChange_ema_10_low,pctChange_ema_20_low,pctChange_ema_50_low,pctChange_ema_100_low,volatility_2_adjclose,volatility_3_adjclose,volatility_5_adjclose,volatility_10_adjclose,volatility_20_adjclose,volatility_50_adjclose,volatility_100_adjclose,volatility_2_high,volatility_3_high,volatility_5_high,volatility_10_high,volatility_20_high,volatility_50_high,volatility_100_high,volatility_2_low,volatility_3_low,volatility_5_low,volatility_10_low,volatility_20_low,volatility_50_low,volatility_100_low,volatility_200_low,volatility_2_ema_2_low,volatility_3_ema_3_low,volatility_5_ema_5_low,volatility_10_ema_10_low,volatility_20_ema_20_low,volatility_50_ema_50_low,volatility_100_ema_100_low,rsi_14_ema_2_low,rsi_14_ema_3_low,rsi_14_ema_5_low,rsi_14_ema_10_low,rsi_14_ema_20_low,rsi_14_ema_50_low,rsi_14_ema_100_low,stoch_14_adjclose,stoch_25_adjclose,stoch_25_open,stoch_25_high,stoch_25_low,pctChange_high_9periods,pctChange_low_9periods,pctChange_high_18periods,pctChange_low_18periods,pctChange_high_48periods,pctChange_low_48periods,pctChange_high_98periods,pctChange_low_98periods,0.3pctChange-high_2periods_back,0.3pctChange-low_2periods_back,0.5pctChange-high_2periods_back,0.5pctChange-low_2periods_back,1pctChange-high_2periods_back,1pctChange-low_2periods_back,2pctChange-high_2periods_back,2pctChange-low_2periods_back,3pctChange-high_2periods_back,3pctChange-low_2periods_back,5pctChange-high_2periods_back,5pctChange-low_2periods_back,0.3pctChange-high_3periods_back,0.3pctChange-low_3periods_back,0.5pctChange-high_3periods_back,0.5pctChange-low_3periods_back,1pctChange-high_3periods_back,1pctChange-low_3periods_back,3pctChange-high_3periods_back,3pctChange-low_3periods_back,5pctChange-high_3periods_back,5pctChange-low_3periods_back,0.3pctChange-high_5periods_back,0.3pctChange-low_5periods_back,0.5pctChange-high_5periods_back,0.5pctChange-low_5periods_back,1pctChange-high_5periods_back,1pctChange-low_5periods_back,5pctChange-high_5periods_back,5pctChange-low_5periods_back,3pctChange-high_5periods_back,3pctChange-low_5periods_back
2020-08-04,3289.919921875,3306.840087890625,3286.3701171875,3306.510009765625,3306.510009765625,4621670000,^GSPC,3300.56005859375,3290.7467447916665,3275.380029296875,3256.2059814453123,3229.89150390625,3151.4644140625,2941.4675,3304.7850341796875,3293.913330078125,3279.47998046875,3266.9119873046875,3243.5940063476564,3171.6133837890625,2968.78048828125,3285.4500732421875,3263.7200520833335,3244.502001953125,3232.8739990234376,3203.110485839844,3123.9631884765627,2906.6886962890626,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0005047995305862418,0.0036119303819721615,0.0005602286702244275,0.0012444575990713247,0.005273109329507308,0.005691145066368142,0.0038642730513811507,0.0009053443102120529,0.0018948528260802622,0.0022124677667647585,0.002180351179871698,0.005390092399087276,0.0061445520882590365,0.005406776787342693,0.0015135542150013226,0.0025015261668552835,0.0022328917065799203,0.0028155858441358816,0.010163296128679278,0.008470585300606626,0.0043461397236006505,0.0011954143829868702,0.0022441011708893566,0.0022636540824465534,0.0027858491067132007,11.899902343750002,31.191599940704457,55.83786836473925,97.19426804024556,192.46672777202028,599.5105198725827,2584.4945614756175,4.110107421875,32.8087684606528,54.49219202994184,83.33180137515237,171.84130521075792,550.3244028019487,2448.5826883044538,1.8400878906250002,65.20953778899128,85.66966236335375,98.68129946145584,217.4426165004118,632.0959512678231,2725.2029070911985,3557.1117358201577,33.05505371093751,40.49841096613464,29.959003686605897,48.096500137295166,196.6873211802405,835.499916439064,769.7938948456732,71.80470878478626,73.09076767500089,76.56662290072838,92.80320209823304,96.52330718502091,98.22054203628619,75.43065788668213,99.69507794457274,99.87256163369953,93.46736983990084,100.0,92.09684184729076,2.19986579908662,1.1005440697887003,3.824129283598454,2.1770554542552945,9.146363181150608,2.114712161559107,30.747004554825775,13.33746542566182,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-08-05,3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,3327.77001953125,4732220000,^GSPC,3317.1400146484375,3309.6300455729165,3289.246044921875,3261.3809814453125,3237.7830078125,3158.1844140625,2947.635,3318.8050537109375,3313.4466959635415,3292.685986328125,3272.056982421875,3251.5425048828124,3177.794384765625,2974.9748876953126,3301.8701171875,3296.090087890625,3262.53203125,3239.3010009765626,3212.152490234375,3130.5471923828127,2914.9386962890626,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.008343727496216813,0.006429743053199433,0.009432899793566207,0.007236494963350104,0.00424233933107554,0.005930139602353446,0.0040268597271593265,0.0015748802346622348,0.0024505220195871757,0.0019488507042362269,0.0020865131115330726,0.005023376566506643,0.005738302654598737,0.004233406658456396,0.0015892729236075542,0.0024432721336633545,0.0021323420217007616,0.0020967425273268336,0.004997806565086194,0.009918141044795936,0.005557102225864252,0.001988014984520392,0.002822882455820297,0.0021075805024004524,0.002838281240964191,21.260009765625,29.096180695727327,70.6284874118369,120.01417674492302,205.02058056133157,602.3322469861029,2602.472757041328,23.929931640625,26.22764192561883,69.97255743250813,104.92827320081948,175.42332206082165,551.2068115466758,2461.115838392079,31.0,31.959797371780304,107.570422694939,129.45026653291293,233.7438458291193,645.5130527333858,2723.384827682099,3568.6808021633706,16.4200439453125,51.83326592521838,46.25697583068921,42.92182995404162,201.42930020370233,816.2086896668515,748.4315031490164,73.55522522947464,76.9002847231558,79.15436396435618,93.27458937411119,96.84434166076625,98.33984674481836,79.52753984289781,97.70501784550332,98.69338034668804,94.16380808173179,100.0,94.16380808173179,3.58064021404243,0.4845033337838145,5.563797467629628,0.8734750302562433,9.409684145964547,2.5835130118351257,38.892034689733435,8.600141021466989,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-08-06,3323.169921875,3351.030029296875,3318.139892578125,3349.159912109375,3349.159912109375,4267490000,^GSPC,3338.4649658203125,3327.8133138020835,3309.834033203125,3272.7309814453124,3247.6385009765627,3164.4450146484373,2957.2653002929687,3340.9000244140625,3329.5467122395835,3312.7080078125,3279.160986328125,3260.1050048828124,3184.0899853515625,2982.8553881835937,3317.7550048828125,3307.2933756510415,3285.334033203125,3248.8489990234375,3222.2744873046877,3137.514990234375,2924.310695800781,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0017483140206306924,0.00642769555966427,0.00023204386710928837,0.006082680475332225,0.006657507851634659,0.004858993595899808,0.0060807564303155814,0.0021711125278116583,0.002633365544858046,0.0019811226982207053,0.002648930087065793,0.006428716025764558,0.005494048573039034,0.006259181587535689,0.003480120864312486,0.003043901688372097,0.001982341676458388,0.0032671278136433557,0.0048108759980065585,0.0033989628504318414,0.00698905075405154,0.0029475488829215912,0.0031511570826994184,0.0022257443901552154,0.003215161788359344,21.389892578125004,36.93595598939398,67.17336431398954,144.2159053430615,212.85979120296435,618.7236939903052,2570.5786395469863,20.260009765625,38.31357817734112,66.82199790627898,131.5636266432956,185.00714442400434,558.5571942414838,2454.0191102287586,0.769775390625,31.391966986024876,89.01463015310361,149.47551519356878,233.47605954129654,650.9499596488909,2698.91294380211,3580.3428610518063,15.884887695312502,39.19162794260197,60.44517672212596,44.07077464602568,203.48833601451548,797.1078444606408,726.8775108919186,75.16181148204245,78.05807610434002,81.87965903655726,93.9125083217076,97.16044023977034,98.45769679154294,82.9962474412528,98.76134757621917,99.20532164761929,88.16126368382176,100.0,86.0238279013022,3.445692895185881,1.215031883866169,4.8009084799453206,2.1848215803232485,9.663813580243952,2.947579430613112,39.082098734595604,9.028417767764685,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-08-07,3340.050048828125,3352.5400390625,3328.719970703125,3351.280029296875,3351.280029296875,4104860000,^GSPC,3350.219970703125,3342.7366536458335,3325.866015625,3286.29599609375,3255.9505004882812,3170.876015625,2965.486201171875,3351.7850341796875,3344.780029296875,3328.78203125,3291.6889892578124,3268.391003417969,3189.7673876953127,2990.8414892578126,3323.429931640625,3321.4099934895835,3307.026025390625,3261.7159912109373,3231.8994873046877,3143.6213916015627,2933.9274951171874,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0050795256787834475,0.0006330295486443038,0.0031885569829845917,0.0004506106338717508,0.0032581070029278347,0.00457519247328575,0.004852230682448333,0.0038204903577228055,0.0025416354757734627,0.001783053359003306,0.00267733431055861,0.003521080797061593,0.004484428192487622,0.004843742091309666,0.004144860889985891,0.002559398008497249,0.002032268200835574,0.002779899685730669,0.001710471915334466,0.004268329487329803,0.006602674786877261,0.0039604771386319015,0.002987020515452965,0.0019462540852215326,0.003288569620941928,2.1201171875,22.524907997642405,56.38804943947158,148.27798910498382,225.91344037817638,630.7219081415581,2563.7402776897493,1.510009765625,21.05566284368001,52.72009434299869,136.21614567367746,190.05998914910896,570.7034695272081,2442.944821776541,10.580078125000002,10.98521238048936,45.192393250026285,157.9418893683031,238.1020689323785,667.7206257389473,2669.513208243506,3592.684717350769,5.6749267578125,21.976011642483513,68.86652183804684,50.81907943500571,206.0004541671462,778.5013970006672,705.3541301077596,75.72910875203176,79.45538234482092,84.02001449877073,94.64909421848724,97.42461644621164,98.55453853163067,85.67782109901113,99.1737098522412,99.46799134519537,94.72640364829496,100.0,89.94255213653892,4.166617991872701,0.4446271750995434,3.904467240062992,3.065188457315726,8.81972866555052,3.7379708549914126,45.45147565626857,4.905151514381179,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-08-10,3356.0400390625,3363.2900390625,3335.43994140625,3360.469970703125,3360.469970703125,4318570000,^GSPC,3355.875,3353.6366373697915,3339.03798828125,3298.402001953125,3266.213000488281,3177.1992138671876,2975.109899902344,3357.9150390625,3355.6200358072915,3340.89404296875,3303.875,3274.789501953125,3196.0497900390624,2999.9386889648435,3332.0799560546875,3327.4332682291665,3317.2080078125,3273.8349853515624,3241.199987792969,3150.35798828125,2944.4766943359373,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.00478735048894996,0.002742218294476073,0.0020187852274355933,0.0032065239713008342,0.0018288776936175033,0.0032408727675570237,0.0036385715871585234,0.0037020541071637325,0.0019576906583285147,0.0019695487413859958,0.003041685672646066,0.0016879576106425542,0.0032607964232149733,0.003960464009785003,0.003683784380276389,0.0031519213816244562,0.001994148686681241,0.0032452347027160933,0.002602740118487379,0.0018134692047622192,0.0030788939499417634,0.003715527094719784,0.0028777195964213576,0.00214294148070282,0.0035955896102772833,9.189941406250002,10.413149028177786,48.69146853958513,155.0112745254549,222.7964383975982,645.0610692683921,2528.99552849959,10.75,11.579086080792445,50.02644040818305,140.69313886158116,208.78088249876663,578.1369050046188,2410.0130027120617,6.719970703125,15.106087329562369,42.08323417686979,163.8582608925784,242.8934730891991,677.9552195531415,2616.6097496713537,3605.348543687891,8.6500244140625,17.90494360344912,67.57778535966757,61.04602057083779,209.28390605692942,761.0265214691841,684.2814012445132,76.60617766446501,80.03946690866648,84.92039697845571,95.23403282625932,97.65193890468487,98.65488285617872,87.92704268786034,98.27244025478926,98.86099302948638,97.07177292040757,100.0,88.75152963774825,3.2178005285253164,1.666750333606315,4.593896807183984,0.5280550604643941,7.698684634746367,5.034157655577132,50.321363451359005,2.035389153015099,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2020-08-11,3370.340087890625,3381.010009765625,3326.43994140625,3333.68994140625,3333.68994140625,5087650000,^GSPC,3347.0799560546875,3348.47998046875,3344.473974609375,3309.927001953125,3273.0214965820314,3182.7584130859377,2984.352900390625,3372.1500244140625,3365.6133626302085,3355.72802734375,3317.60400390625,3283.7925048828124,3202.4263916015625,3009.0790893554686,3330.93994140625,3330.199951171875,3325.22197265625,3284.8619873046873,3251.1389892578127,3156.255986328125,2954.5432934570313,False,0,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,0.004260988743185479,-0.007969132154236114,-0.002698294725164696,0.005268641864756951,0.004239233329601078,0.002978086528355295,0.004440124165631554,0.0041554247379971265,0.0027491852298651143,0.0019951508835605036,0.0030468623989707844,-0.0026207900906060067,-0.001537631371145154,0.0016280097283118966,0.0034941162396746606,0.0020845229912234142,0.0017497169187523642,0.0031067761525664928,-0.000342133041065229,0.0008314766126567008,0.0024158764915784836,0.003368221673500482,0.0030664573313206045,0.0018721675659763015,0.003418807539030011,26.780029296875004,23.569431306507447,29.988951488420486,129.73775686596056,220.20000443671736,651.5061402514107,2488.7336873762556,17.719970703125,24.900794099225337,41.10199607876565,142.44464846898967,219.13567015470645,590.5838747298386,2378.96634277804,9.0,8.104213096425337,16.953385212248524,157.7292012402,225.8229469699051,689.2606540497604,2567.0201396253105,3617.159294658711,1.1400146484375,7.784527255704963,56.99927053465253,73.51107908914065,213.46812965273185,744.5666196550338,663.8554145974512,76.21527574709253,80.31628604773687,85.60774890659533,95.69515505269038,97.86846670554154,98.73751718978727,89.6047162512317,73.85053129199204,82.16423884937103,95.97831988294945,100.0,79.43158708395065,4.152215200416776,1.2965876702898949,4.846298147237671,0.8106071744439558,8.632059494582212,4.713164680841652,38.15096050941995,10.43872148618592,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
2020-08-12,3355.4599609375,3387.889892578125,3355.4599609375,3380.35009765625,3380.35009765625,3768560000,^GSPC,3357.02001953125,3358.1700032552085,3354.989990234375,3322.118017578125,3280.7109985351562,3188.749013671875,2995.1072021484374,3384.449951171875,3377.3966471354165,3367.152001953125,3329.918994140625,3291.272998046875,3208.5627880859374,3018.427888183594,3340.949951171875,3339.11328125,3332.83994140625,3297.685986328125,3258.873986816406,3162.3323876953127,2965.1422924804688,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,-0.004415022390941492,0.013996549490237653,0.008724047342631991,0.0020348602318918108,0.0036475028301712342,0.0035010808538029625,0.0034043207662504127,0.0037120133143904166,0.0022780042140115864,0.0019161709697583795,0.0031068637780895525,0.002969771743450922,0.0028938571659318235,0.0031442958458745007,0.0036831675193460534,0.0023493588298013623,0.0018822039905093124,0.0036035623522958637,0.0030051606878864767,0.002676514986731826,0.0022909654791902767,0.003903968895192511,0.0023791654506777338,0.0019251928213392944,0.0035873561395798337,46.66015625000001,40.55588488814873,38.31792882575796,133.21237590951972,238.94909045784883,672.209066639059,2423.6787549934224,6.8798828125,21.98275394726159,37.25665556873963,144.8767386047576,236.7880352794354,605.7548097478843,2341.6369244049783,29.020019531250004,25.728998383188728,31.47322031781454,157.78879387445073,241.90999418478077,708.8868882935266,2510.3699807146268,3631.250964361188,10.010009765625,10.571771180678779,41.23739129028277,86.12378895631257,216.8792072174988,729.5633329276842,644.430561650332,77.31010224239232,81.21990839820887,86.24938361732548,96.16041914372933,98.02138769112675,98.81807659756295,91.01969986057776,95.98605132364257,97.22995093686373,88.08555104090986,100.0,88.08555104090986,3.569718359686025,2.047929515734137,4.183779060788684,1.592637942294839,6.0727681911878495,7.146995219585007,36.85347203826785,5.29658396823478,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2020-08-13,3372.949951171875,3387.239990234375,3363.35009765625,3373.429931640625,3373.429931640625,3648810000,^GSPC,3376.8900146484375,3362.489990234375,3359.843994140625,3334.839013671875,3288.6039916992186,3193.7602099609376,3006.4675024414064,3387.56494140625,3385.3799641927085,3374.393994140625,3343.5510009765626,3299.6155029296874,3213.6887890625,3029.29298828125,3359.405029296875,3348.4166666666665,3341.881982421875,3313.6080078125,3267.1119873046873,3167.6213916015627,2976.8571923828126,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0052123972385258455,-0.002047174350497949,0.0023514322359983186,-0.00019183101114761403,0.0009203830103312605,0.0023637487364900345,0.0021507767345518847,0.0040937953325366205,0.0025347350061095675,0.001597600332334581,0.0035995890907947192,0.005918938523328254,0.0012864110438062237,0.001446801308015555,0.0038291824752882953,0.002405878837723474,0.0015715242145357688,0.0037929528147839786,0.005523901403708953,0.0027861844247416556,0.0027130138784312585,0.004828240636126635,0.0025278671472439562,0.0016725009448184114,0.003950872756445012,6.920166015625,43.61379198613671,41.274171616609145,111.67982497130002,245.69837604028885,693.5115736521773,2329.342607553579,0.64990234375,6.579050736981504,35.21050489509252,125.06384822906318,242.91745655273388,626.1206717512829,2255.7575920045,7.89013671875,33.66582410555248,37.054631086207564,130.94314480854632,254.4720835641081,733.6350434168359,2417.4905797345336,3645.9867221472523,18.455078125000004,15.777343831430533,30.210905092105147,98.83748176678803,219.0025970456772,716.9007618936573,626.7101304337896,79.21015034960662,82.1414436933032,86.99073459721505,96.64522204943799,98.17181971701025,98.88478224225166,92.27183166674223,92.1310621631209,94.4433916063578,94.25894688254643,99.7502584665382,90.56995858906353,2.8312844954283323,2.2567191634833894,4.009143824407024,1.757590616209792,4.810682039225611,8.251788593980802,28.81367433269466,8.461373015864915,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1
2020-08-14,3368.659912109375,3378.510009765625,3361.639892578125,3372.85009765625,3372.85009765625,3193400000,^GSPC,3373.1400146484375,3375.5433756510415,3364.1580078125,3345.01201171875,3296.0099975585936,3198.9702099609376,3015.7227026367186,3382.875,3384.546630859375,3379.58798828125,3354.185009765625,3306.8650024414064,3218.680791015625,3038.5809887695314,3362.4949951171875,3360.1499837239585,3348.465966796875,3327.74599609375,3274.911486816406,3173.0459912109377,2987.0291918945313,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,-0.0012718952621901813,-0.00017188262276812694,-0.0005084826225246752,-0.0025773138289342246,-0.0013844580066716405,-0.0002461565148218492,0.001539237608187971,0.003180453591393295,0.002197074024316459,0.0015533557481093307,0.003066062122155877,-0.0011104892323211546,0.003882059263990989,0.0012839922566041384,0.0030505214809974923,0.002252021185301878,0.0016313059395476337,0.003078430146940425,0.0009197955570601213,0.0035041388887162572,0.0019701426949338963,0.004266644771474759,0.00238727645150405,0.0017125151458308174,0.0034170263651702726,0.579833984375,7.227548172363248,41.31599961151006,91.74233736649545,249.77852503845122,711.0121509502983,2288.4457888610923,8.72998046875,9.072406891386855,22.256518156996503,100.40430453935049,244.65458267557364,641.2035290270661,2205.3578554638434,1.710205078125,7.189249401353581,37.06124589707411,88.35460463061487,262.497182707207,754.3521490632105,2362.0692190664054,3660.3649118887033,3.0899658203125004,18.2587863834872,28.016060865217614,109.27011098775081,219.9452120798303,705.7536680803138,610.5984679411156,79.51939157332647,83.25729028526501,87.51842371412839,97.00664350751406,98.30334317294685,98.95022306692698,93.16321325786807,91.81552344220194,94.22057562515128,92.61039007338385,96.39554105349272,89.91276871607333,2.4612017677898557,0.6647486444569362,3.41481042178986,2.318971503537859,5.634543891806487,7.5306039785457575,33.30434479384499,3.6978591741042455,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1
2020-08-17,3380.860107421875,3387.590087890625,3379.219970703125,3381.989990234375,3381.989990234375,3671290000,^GSPC,3377.4200439453125,3376.0900065104165,3368.46201171875,3353.75,3302.5174926757813,3202.7314111328124,3024.787001953125,3383.050048828125,3384.4466959635415,3384.447998046875,3362.6710205078125,3313.314001464844,3222.198193359375,3046.7426904296876,3370.429931640625,3368.0699869791665,3357.22197265625,3337.214990234375,3283.1144897460936,3177.3535888671877,2996.746091308594,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0036216761652441143,0.0027098425110787527,0.005229613726269067,0.0026875984083971627,5.1745579758399884e-05,-2.9526819019798367e-05,0.001438048005401038,0.002529976944467993,0.0019501851507928158,0.0010928086915511503,0.0026860240652861744,0.0012688561038938229,0.00016193862692381877,0.0012793703197813144,0.0026122442163549753,0.0019743553939484126,0.0011757537347998337,0.003005680631207097,0.002359835935803689,0.0023570386124343035,0.0026149305222746833,0.002845467818679781,0.002504801416071789,0.0013575591618217864,0.003253031286212238,9.139892578125,8.8642102567568,44.403901720002956,79.15165026172245,259.2793136415502,734.1460519459148,2251.548104678698,9.080078125,8.910189282448876,9.784813181004397,87.05730778220776,251.77116665797655,663.0036921689158,2181.62060728699,17.580078125,16.790426123104723,43.18017461312779,87.63062832794763,274.19500623547464,781.9138038940459,2320.773512598976,3676.0999654313846,7.934936523437501,17.126736117473698,28.176315626786085,116.4656922347903,220.17449408965734,696.0234639288868,596.1967627159478,80.32859171789461,83.98470538727146,88.20371104222872,97.22247233937694,98.43117786084446,99.00038496860155,93.88839733384602,96.78934369274633,97.73281220975286,97.29862595247968,99.88479241055931,96.66836163174476,1.8066114152727186,1.2440734215635962,4.704758367807238,1.1005440697887003,6.198787722759946,7.036681400430234,28.981402871967198,6.820852369762386,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
2020-08-18,3387.0400390625,3395.06005859375,3370.14990234375,3389.780029296875,3389.780029296875,3881310000,^GSPC,3385.885009765625,3381.5400390625,3379.680029296875,3362.077001953125,3309.141491699219,3205.8792138671874,3032.3841015625,3391.3250732421875,3387.0533854166665,3387.2580078125,3371.493017578125,3319.202502441406,3225.436796875,3054.3231909179685,3374.6849365234375,3370.3365885416665,3365.96396484375,3345.59296875,3289.2334838867187,3180.8365869140625,3005.440390625,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,0.0018279169927968297,0.002303389154016955,-0.002684071601733562,0.0022050987602741934,0.002446024828077542,0.0007701966339828115,0.0008302712191905481,0.0026235088168036214,0.0017772239437490178,0.0010050913448771404,0.0024880671781351005,0.002506340848982491,0.0016143030966513372,0.003330308472857313,0.0024828928671263295,0.002005742297543689,0.00098284942765825,0.0025116147366639474,0.001262451666141473,0.0006729674772978367,0.0026039363076679756,0.0025104701195881596,0.0018637772638561145,0.0010961946630927422,0.0029012465692779266,7.790039062500001,14.677277171294131,15.552596169795637,66.763613541064,268.63604838339535,757.1449757441632,2245.179131478399,7.469970703125,14.3553543540981,13.12961092358298,66.45598194460025,261.3940108367159,685.1334689682508,2169.4787136273035,9.070068359375,15.227369324875534,20.282620787071114,72.33269123718924,284.699002748454,805.1984030177886,2295.793080442487,3690.76446603344,4.255004882812501,9.263661585946778,28.87685743564731,118.41550744514856,219.59862706801295,687.262422570812,583.4614458871265,80.7674173569483,84.19632175320166,88.86126041845739,97.40102764369394,98.52071406690925,99.04031577715358,94.45513107993898,97.23457579438654,97.31255149172218,95.9179413003687,100.0,87.32113810530345,1.3704973094421868,0.9491871321800516,5.579938684495445,0.4845033337838145,13.08950228689194,1.21382313585493,31.357776016411876,5.304519981663402,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1
